Product Name,Product Url,Prices,Rating,Number of Review
"MOTOROLA g13 (Lavender Blue, 128 GB)",https://www.flipkart.com/motorola-g13-lavender-blue-128-gb/p/itm33a28df3f670c?pid=MOBGM2EHC4YKWXMB&lid=LSTMOBGM2EHC4YKWXMBUYHIKN&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGM2EHC4YKWXMB.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹9,999",3.9,"3,078"
"REDMI A1+ (Black, 32 GB)",https://www.flipkart.com/redmi-a1-black-32-gb/p/itm70b00a77a7d1d?pid=MOBGGYBABVXHHRDQ&lid=LSTMOBGGYBABVXHHRDQTMWLXJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGGYBABVXHHRDQ.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹6,299",4.2,342
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)",https://www.flipkart.com/oneplus-nord-ce-2-lite-5g-blue-tide-128-gb/p/itm7acae55b999e6?pid=MOBGMFREBAHZQGY9&lid=LSTMOBGMFREBAHZQGY9EG6XMP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGMFREBAHZQGY9.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹17,735",4.4,"5,873"
"POCO C50 (Country Green, 32 GB)",https://www.flipkart.com/poco-c50-country-green-32-gb/p/itm8bbc26098f785?pid=MOBGK8WZAFFKHXRC&lid=LSTMOBGK8WZAFFKHXRCZKOFDZ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGK8WZAFFKHXRC.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹6,199",4,946
"MOTOROLA G62 5G (Frosted Blue, 128 GB)",https://www.flipkart.com/motorola-g62-5g-frosted-blue-128-gb/p/itm556a0153d9a10?pid=MOBGEDT5YQ2YFVTQ&lid=LSTMOBGEDT5YQ2YFVTQQ0KAIT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGEDT5YQ2YFVTQ.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹15,499",4.1,"3,455"
"MOTOROLA g42 (Metallic Rose, 64 GB)",https://www.flipkart.com/motorola-g42-metallic-rose-64-gb/p/itmd8464bfa8cd7c?pid=MOBGBUPWBYU5N6JM&lid=LSTMOBGBUPWBYU5N6JMDFPQ4G&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGBUPWBYU5N6JM.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹9,999",4.2,817
"REDMI 11 Prime (Playful Green, 128 GB)",https://www.flipkart.com/redmi-11-prime-playful-green-128-gb/p/itm0b080e6994972?pid=MOBGZHFGZQMESCDK&lid=LSTMOBGZHFGZQMESCDKZ6ILTE&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGZHFGZQMESCDK.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹10,999",4.4,192
"OnePlus Nord CE 2 Lite 5G (Black Dusk, 128 GB)",https://www.flipkart.com/oneplus-nord-ce-2-lite-5g-black-dusk-128-gb/p/itm537fc2aa73747?pid=MOBGHBZHB7YJT5HF&lid=LSTMOBGHBZHB7YJT5HFE2B7VV&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_47&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGHBZHB7YJT5HF.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹17,747",4.4,"5,873"
"vivo T2 5G (Nitro Blaze, 128 GB)",https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=67035272-3c1c-4e9a-a0c1-cb25b0753a09.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=6o2qfz7bf40000001690221379307&qH=532c28d5412dd75b,"₹20,999",4.4,463
"vivo T2 5G (Velocity Wave, 128 GB)",https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU3KXMFYHP&lid=LSTMOBGZBFU3KXMFYHPQBLL0Y&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_49&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGZBFU3KXMFYHP.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹18,999",4.4,"2,155"
"MOTOROLA G62 5G (Midnight Gray, 128 GB)",https://www.flipkart.com/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJFXDZSQ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_50&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹15,499",4.1,"3,455"
"OPPO Reno10 5G (Silvery Grey, 256 GB)",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itmdedc9618cea51?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_51&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=en_YHN3yv93LAVv71yBw_x4-smff7YPh7HzjC_LhmhtmvaS4TxTgroXMpNaeSYfiZ-PEedVYWBEuWhz4uq4gaIipw%3D%3D&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹32,999",Not Available,0
"MOTOROLA e13 (Aurora Green, 64 GB)",https://www.flipkart.com/motorola-e13-aurora-green-64-gb/p/itmb52d8f826cd9a?pid=MOBGKHNBA55HDSZR&lid=LSTMOBGKHNBA55HDSZRHOAFME&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_52&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGKHNBA55HDSZR.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹7,299",4,"2,873"
"vivo T2 5G (Velocity Wave, 128 GB)",https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU2GHZTMGN&lid=LSTMOBGZBFU2GHZTMGNEFEQUV&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_53&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGZBFU2GHZTMGN.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹20,999",4.4,463
"POCO M4 5G (Power Black, 64 GB)",https://www.flipkart.com/poco-m4-5g-power-black-64-gb/p/itmdca739218a8a0?pid=MOBGDRGPZTSHNQ5H&lid=LSTMOBGDRGPZTSHNQ5HK2U5VI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_54&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGDRGPZTSHNQ5H.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹11,999",4.2,"5,946"
"POCO C55 (Cool Blue, 128 GB)",https://www.flipkart.com/poco-c55-cool-blue-128-gb/p/itm26aca9fd143ba?pid=MOBGMXSWJHRVUWFE&lid=LSTMOBGMXSWJHRVUWFESKZGEW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_55&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGMXSWJHRVUWFE.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹9,499",4.1,"1,364"
"POCO C55 (Power Black, 128 GB)",https://www.flipkart.com/poco-c55-power-black-128-gb/p/itm52dfc91751293?pid=MOBGMXSWPMRNGVGW&lid=LSTMOBGMXSWPMRNGVGWUDX773&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_56&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGMXSWPMRNGVGW.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹9,499",4.1,"1,364"
"POCO M4 5G (Power Black, 128 GB)",https://www.flipkart.com/poco-m4-5g-power-black-128-gb/p/itm967111aabdc3f?pid=MOBGDRGPQQGTRXU9&lid=LSTMOBGDRGPQQGTRXU9P0JJRO&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_57&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGDRGPQQGTRXU9.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹13,999",4.2,"3,154"
"MOTOROLA g73 5G (Midnight Blue, 128 GB)",https://www.flipkart.com/motorola-g73-5g-midnight-blue-128-gb/p/itm0e1cfbbce3e09?pid=MOBGKHNBYHG9SBGG&lid=LSTMOBGKHNBYHG9SBGGTCLS42&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_58&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGKHNBYHG9SBGG.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹16,999",3.9,"2,377"
"POCO M5 (Power Black, 128 GB)",https://www.flipkart.com/poco-m5-power-black-128-gb/p/itm5fa50bdbbdf1c?pid=MOBGHMZE7EWP7XR2&lid=LSTMOBGHMZE7EWP7XR2PH3QDO&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_59&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGHMZE7EWP7XR2.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹10,499",4.2,337
"REDMI A1+ (Black, 32 GB)",https://www.flipkart.com/redmi-a1-black-32-gb/p/itm7c286db936fbd?pid=MOBGGYBACTBNBYEG&lid=LSTMOBGGYBACTBNBYEGZKEURN&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_60&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGGYBACTBNBYEG.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹6,599",4.1,405
"MOTOROLA e32 (Eco Black, 64 GB)",https://www.flipkart.com/motorola-e32-eco-black-64-gb/p/itm3241677bdd2b2?pid=MOBGEA3CV8HZHAAN&lid=LSTMOBGEA3CV8HZHAANXWUXRU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_61&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGEA3CV8HZHAAN.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹7,999",3.9,716
"realme C55 (Rainforest, 128 GB)",https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_62&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹13,999",4.4,"1,030"
"realme C55 (Rainforest, 64 GB)",https://www.flipkart.com/realme-c55-rainforest-64-gb/p/itm054283d14c56e?pid=MOBGNBYJTZYZJZM5&lid=LSTMOBGNBYJTZYZJZM58JKCAH&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_63&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGNBYJTZYZJZM5.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹10,999",4.4,"3,343"
"realme C55 (Rainforest, 64 GB)",https://www.flipkart.com/realme-c55-rainforest-64-gb/p/itm054283d14c56e?pid=MOBGNBYJ3GSGXWYQ&lid=LSTMOBGNBYJ3GSGXWYQAWLW8U&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_64&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGNBYJ3GSGXWYQ.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹11,999",4.3,756
GFive U873,https://www.flipkart.com/gfive-u873/p/itm7f11a0fcac893?pid=MOBG6KK8ZHA6GAY5&lid=LSTMOBG6KK8ZHA6GAY52NVPFV&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_65&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBG6KK8ZHA6GAY5.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,₹725,3.6,861
Nokia 150 TA-1235 DS,https://www.flipkart.com/nokia-150-ta-1235-ds/p/itmf071f66b86bad?pid=MOBFVD9GY7NUS5QW&lid=LSTMOBFVD9GY7NUS5QWCLFKVB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_66&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBFVD9GY7NUS5QW.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹2,499",4.1,961
LAVA A3,https://www.flipkart.com/lava-a3/p/itmfftg3geccnjcv?pid=MOBFFTG38RKCAZRZ&lid=LSTMOBFFTG38RKCAZRZ3IRAYJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_67&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBFFTG38RKCAZRZ.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹1,299",4.2,"2,178"
"POCO X5 5G (Jaguar Black, 128 GB)",https://www.flipkart.com/poco-x5-5g-jaguar-black-128-gb/p/itmea3de872e8205?pid=MOBGNBFB6VKBCARX&lid=LSTMOBGNBFB6VKBCARXWGNBVK&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_68&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGNBFB6VKBCARX.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹15,999",4.1,907
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)",https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/p/itm032d1a69999cc?pid=MOBGNBFNDPGNJ7HY&lid=LSTMOBGNBFNDPGNJ7HYRCCFUH&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_69&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGNBFNDPGNJ7HY.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹14,990",4.2,"1,738"
"POCO M4 5G (Cool Blue, 64 GB)",https://www.flipkart.com/poco-m4-5g-cool-blue-64-gb/p/itm7b27dd2f5da7e?pid=MOBGDRGPD6YGVHXZ&lid=LSTMOBGDRGPD6YGVHXZBYCJDP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_70&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGDRGPD6YGVHXZ.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹11,999",4.2,"5,946"
"POCO M4 5G (Cool Blue, 128 GB)",https://www.flipkart.com/poco-m4-5g-cool-blue-128-gb/p/itm1603244ab4f2e?pid=MOBGDRGPUMTED5D5&lid=LSTMOBGDRGPUMTED5D5B907AY&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_71&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGDRGPUMTED5D5.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹13,999",4.2,"3,154"
Nokia 105 TA-1473 SS,https://www.flipkart.com/nokia-105-ta-1473-ss/p/itm9a1d93bf048c0?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7CRJR7I&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_72&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=92898ef3-1a2e-4ab4-946d-0822299c9feb.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=7p671kv60w0000001690221382421&qH=532c28d5412dd75b,"₹1,599",4.2,"1,662"
"REDMI 11 Prime (Flashy Black, 128 GB)",https://www.flipkart.com/redmi-11-prime-flashy-black-128-gb/p/itm01f508ea28ab0?pid=MOBGZHFGNDNWAZKZ&lid=LSTMOBGZHFGNDNWAZKZUMANTL&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_73&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBGZHFGNDNWAZKZ.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹10,999",4.4,192
"REDMI A1+ (Light Green, 32 GB)",https://www.flipkart.com/redmi-a1-light-green-32-gb/p/itmecc9e7ba0a1df?pid=MOBGGYBAHSAJVKHP&lid=LSTMOBGGYBAHSAJVKHPLQ4OVB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_74&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBGGYBAHSAJVKHP.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹6,299",4.2,342
"APPLE iPhone 13 (Blue, 128 GB)",https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&lid=LSTMOBG6VF5SMXPNQHGH3DY6Z&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_75&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBG6VF5SMXPNQHG.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹61,999",4.7,"12,047"
"realme C30 (Bamboo Green, 32 GB)",https://www.flipkart.com/realme-c30-bamboo-green-32-gb/p/itmfcf69b2db5059?pid=MOBGF37GUWGZQYGR&lid=LSTMOBGF37GUWGZQYGRVXRDM1&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_76&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBGF37GUWGZQYGR.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹6,499",4.1,"3,649"
"OPPO Reno10 5G (Silvery Grey, 256 GB)",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itmdedc9618cea51?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_77&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=en_PqiL_ZupoQlDJjAPDMlEsp8fJQBtoeZNTiggmS1AepHa4fNYDxYDPg7GLAMoEF0EEedVYWBEuWhz4uq4gaIipw%3D%3D&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹32,999",Not Available,0
"realme C30 (Denim Black, 32 GB)",https://www.flipkart.com/realme-c30-denim-black-32-gb/p/itmfcf69b2db5059?pid=MOBGF37G8TGKHFWJ&lid=LSTMOBGF37G8TGKHFWJIST95C&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_4_78&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBGF37G8TGKHFWJ.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹5,999",4.2,"5,668"
"APPLE iPhone 13 (Midnight, 128 GB)",https://www.flipkart.com/apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_4_79&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=08fdaf74-14b9-49c6-bd78-7bd1b48cb9ca.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=inqig71gvk0000001690221385147&qH=532c28d5412dd75b,"₹61,999",4.7,"12,047"
